id,text_chunk,source,auto_label,label
2118,"Incredibly fast charging times for V3 and V4 Superchargers 200 miles of range 15 minutes of charging Impact Report 2023 Impact Report 2023 Product & Safety Incredibly Fast Charging Times for V3 and V 4 Superchargers Superchargers can recover up to miles of range In about minutes of charging Average Uptime of Supercharger Sites* Chargers that just work 99.90% 99.74% 99.96% 99.95% 99.97% Impact Report 2023 We design our vehicles to be as safe as possible All Tesla safety features come standard Impact Report 2023 Impact Report 2023 Product & Safety We Design Our Vehicles to Be as Safe as Possible All Tesla safety features come standard Tesla vehicles are engineered to be some of the safest in the world. Our vehicles are equipped with specifically designed crumple zones, airbags and pretensioning seatbelts-among many other technologies.",auto,,0
2119,"Our vehicles are equipped with specifically designed crumple zones, airbags and pretensioning seatbelts-among many other technologies. Beyond the star ratings, we push ourselves to learn more and more about passive and active safety from our fleet. Our safety principles are: Safety is our core customer experience The safest crash is no crash Safety optimization is fleet data driven and deployed at scale All Tesla vehicles built since October 2016 come with a suite of external cameras, additional sensors and onboard computing that enable advanced safety features like Automatic Emergency Braking, Lane Departure Warning, Forward and Side Collision Warning, Obstacle-Aware Acceleration, blind spot warnings, vulnerable road-user detection and more-all of which continue to improve over time through over-the-air software updates.",auto,,1
2120,"Our safety principles are: Safety is our core customer experience The safest crash is no crash Safety optimization is fleet data driven and deployed at scale All Tesla vehicles built since October 2016 come with a suite of external cameras, additional sensors and onboard computing that enable advanced safety features like Automatic Emergency Braking, Lane Departure Warning, Forward and Side Collision Warning, Obstacle-Aware Acceleration, blind spot warnings, vulnerable road-user detection and more-all of which continue to improve over time through over-the-air software updates. We deploy these updates to our vehicles at our customers' convenience without a trip to a Service Center. Connectivity is a hallmark of Tesla ownership and software updates continually enhance the customer experience.",auto,,1
2121,"Connectivity is a hallmark of Tesla ownership and software updates continually enhance the customer experience. Not all active safety systems are created equal Superior Superior Safety Assist Rating Euro NCAP Safety Assist Rating Tesla Model Y Tesla Model S Impact Report 2023 Impact Report 2023 Product & Safety Not All Active Safety Systems are Created Equal Our active safety features are powered by cameras, a neural-net computer and learnings from our fleet of over six million vehicles with billions of miles driven.",auto,,1
2127,"In the updated and tougher IIHS Side MOB 2.0 crash test (involves 82% more energy than the original 1.0 version of this crash model), the 2023 Model Y secured a Top Safety Pick+ Rating for overall crash safety from the Insurance Institute for Highway Safety (IIHS) despite more stringent eligibility. Model Y 5-Star Safety Euro NCAP, 2022 Top Safety Pick+ Rating IIHS, 2023 ***** Safety is Enhanced With Driver-Assist Technologies Impact Report 2023 5.64 Tesla Vehicles With Driver-Assist Technologies Engaged 1.24 Tesla Vehicles No Active Safety Total U.S. Vehicle Fleet*",auto,,0
2135,Injury Studies We leverage our ever-growing data set to help ensure occupants receive the best possible restraints (such as seat belts and airbags) for the impact they are involved in and design innovative restraint systems. Our safety analysis engineers evaluate simulation studies to enhance our understanding of the complex impacts that occur in the field. The pace with which we can conduct these studies has accelerated by automating our data pipelines and leveraging machine learning to analyze large data sets.,auto,,1
2136,"The pace with which we can conduct these studies has accelerated by automating our data pipelines and leveraging machine learning to analyze large data sets. As the capability of driver assistance advances, the nature of the crash exposure to our fleet will change. Moving to Tesla Vision increases performance In 2021, we removed radar from our sensor suite.",auto,,0
2137,"Moving to Tesla Vision increases performance In 2021, we removed radar from our sensor suite. This improved safety while simultaneously simplifying engineering by removing a noisy signal. Model 3 scored better in both pedestrian (including nighttime tests) and urban crash avoidance scenarios under the Euro NCAP protocols with Tesla Vision only.",auto,,0
2139,"These updates have introduced new features and functionality that have made our vehicles smarter, safer and more enjoyable to drive. We have also used the over-the-air system to ensure that our vehicles are not only as secure as possible when they are delivered, but that they continue to stay as secure as possible throughout their lifetime. Furthermore, 99% of ""recalls"" of Tesla vehicles in 2023 were handled via over-the-air software updates-allowing our customers to skip a visit to our Service Centers, maximizing convenience and saving time.",auto,,0
2140,"Furthermore, 99% of ""recalls"" of Tesla vehicles in 2023 were handled via over-the-air software updates-allowing our customers to skip a visit to our Service Centers, maximizing convenience and saving time. of vehicles recalled globally in 2023 didn't require a trip to a Service Center Leading the industry in fire safety Impact Report 2023 Vehicle Fires per Billion Miles Traveled Impact Report 2023 Product & Safety Leading the Industry in Fire Safety We have always designed our batteries in a way that minimizes the chance of thermal runaway.",auto,,0
